grid_section_lat,grid_section_long,venue,v_lat,v_long,category,group,type
43.838999900000005,-111.805790533333,Madison County Fair,43.830931729225206,-111.796750886438,Flea Market,Flea Market,Shop & Service
43.838999900000005,-111.805790533333,The Church of Jesus Christ of Latter-day Saints,43.829912,-111.800706,Church,Spiritual Center,Professional & Other Places
43.838999900000005,-111.805790533333,Nature Park,43.83479773968389,-111.80126399326099,Park,Park,Outdoors & Recreation
43.838999900000005,-111.805790533333,Eagle park,43.8373598311527,-111.798076348852,Park,Park,Outdoors & Recreation
43.838999900000005,-111.805790533333,Great Scott's,43.8251285,-111.7889202,Gas Station,Gas Station,Shop & Service
43.838999900000005,-111.805790533333,Broulim's Grocery Store,43.8268944010623,-111.787574183731,Grocery Store,Food & Drink Shop,Shop & Service
43.838999900000005,-111.805790533333,Idaho Mattress Outlet - Rexburg,43.8264155799977,-111.788892745972,Furniture / Home Store,Furniture / Home Store,Shop & Service
43.838999900000005,-111.805790533333,BMC - Building Materials & Construction Services,43.82653,-111.790121,Hardware Store,Hardware Store,Shop & Service
43.838999900000005,-111.805790533333,Wolfe Lighting & Accents,43.82663,-111.791044,Lighting Store,Furniture / Home Store,Shop & Service
43.838999900000005,-111.805790533333,Taqueria la Fondita,43.82524,-111.788644733333,Mexican Restaurant,Mexican Restaurant,Food
43.838999900000005,-111.805790533333,Jamba Juice,43.827121000000005,-111.78854799999999,Juice Bar,Juice Bar,Food
43.838999900000005,-111.805790533333,Platt Electric Supply,43.833,-111.8,Hardware Store,Hardware Store,Shop & Service
43.838999900000005,-111.805790533333,Rexburg Airport,43.831588159882,-111.806660459809,Airport Terminal,Airport,Travel & Transport
43.838999900000005,-111.805790533333,The Hickory,43.82515002714431,-111.788511639203,BBQ Joint,BBQ Joint,Food
43.838999900000005,-111.805790533333,D&T auto,43.82455945014951,-111.792749762535,Gas Station,Gas Station,Shop & Service
43.838999900000005,-111.805790533333,Izcalli Mexican Food,43.826316,-111.78866200000002,Mexican Restaurant,Mexican Restaurant,Food
43.838999900000005,-111.805790533333,Twin Pines Manor,43.829954790135204,-111.786233876294,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
43.838999900000005,-111.805790533333,eagle park,43.826399,-111.789391,Campground,Campground,Outdoors & Recreation
43.838999900000005,-111.805790533333,Head Start Preschool,43.829773664474494,-111.78553998470301,College Academic Building,College Academic Building,College & University
43.838999900000005,-111.805790533333,noble romans,43.825347,-111.789309,Pizza Place,Pizza Place,Food
43.838999900000005,-111.805790533333,Rexburg Rapids,43.83147052496849,-111.78546482559,Pool,Pool,Outdoors & Recreation
43.838999900000005,-111.805790533333,Cambridge Court,43.8257891147391,-111.796100471474,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
43.838999900000005,-111.805790533333,Flamm Funeral Home,43.829029999999996,-111.792639,Funeral Home,Funeral Home,Professional & Other Places
43.838999900000005,-111.805790533333,R&S Automotive,43.82215207763169,-111.79736817700399,Automotive Shop,Automotive Shop,Shop & Service
43.838999900000005,-111.805790533333,Madison Gymnastics,43.8262732009081,-111.792701137016,Gymnastics Gym,Athletics & Sports,Outdoors & Recreation
43.838999900000005,-111.805790533333,Mickelsen's Home Center,43.826544284820606,-111.789504289627,Hardware Store,Hardware Store,Shop & Service
43.838999900000005,-111.805790533333,Hair We Are,43.827168,-111.788415,Salon / Barbershop,Salon / Barbershop,Shop & Service
43.838999900000005,-111.805790533333,Church Ball In Rexburg,43.8217281802003,-111.80188221018801,Basketball Court,Athletics & Sports,Outdoors & Recreation
43.838999900000005,-111.805790533333,Tacos Izcalli,43.8260841369629,-111.78835296630899,Taco Place,Mexican Restaurant,Food
43.838999900000005,-111.805790533333,Clair Boyle Skate Park,43.8346970437531,-111.79992198944099,Skate Park,Athletics & Sports,Outdoors & Recreation
43.838999900000005,-111.805790533333,Gaduru,43.827120563994995,-111.78865919301201,Electronics Store,Electronics Store,Shop & Service
43.838999900000005,-111.805790533333,Rexburg Animal Shelter,43.833441,-111.79771699999999,Animal Shelter,Animal Shelter,Professional & Other Places
43.838999900000005,-111.805790533333,Rexburg Wellness Spa,43.8257653975544,-111.79282595662201,Spa,Spa,Shop & Service
43.838999900000005,-111.805790533333,Rexburg YSA 3rd Ward,43.8298366603976,-111.80065155029301,Church,Spiritual Center,Professional & Other Places
43.838999900000005,-111.805790533333,Back To Health Chiropractic,43.824677,-111.789703,Chiropractor,Medical Center,Professional & Other Places
43.838999900000005,-111.805790533333,Etech,43.827943,-111.78928,Electronics Store,Electronics Store,Shop & Service
43.838999900000005,-111.805790533333,Nature Trail,43.8344091172473,-111.801251016476,Trail,Trail,Outdoors & Recreation
43.838999900000005,-111.805790533333,Grace Baptist Church,43.831946,-111.789395,Church,Spiritual Center,Professional & Other Places
43.838999900000005,-111.805790533333,Maverik Adventures First Stop,43.8256911834152,-111.789907598621,Gas Station,Gas Station,Shop & Service
43.838999900000005,-111.805790533333,Super 8,43.825679,-111.7906,Motel,Hotel,Travel & Transport
43.838999900000005,-111.805790533333,The Raspberry Garden,43.822276,-111.79498999999998,Hotel,Hotel,Travel & Transport
43.838999900000005,-111.805790533333,Grand Tetons,43.82657647132871,-111.797025203705,Trail,Trail,Outdoors & Recreation
43.838999900000005,-111.805790533333,awesomenessville,43.8309440612793,-111.800971984863,Speakeasy,Bar,Nightlife Spot
43.838999900000005,-111.805790533333,Gubbins & Games,43.8242080785632,-111.79066536365801,Gaming Cafe,Gaming Cafe,Shop & Service
43.838999900000005,-111.805790533333,izcali,43.826335072517395,-111.788640618324,Food Truck,Food Truck,Food
43.838999900000005,-111.805790533333,Archibald Insurance Agency,43.8260130870596,-111.788098812103,Coworking Space,Office,Professional & Other Places
43.838999900000005,-111.805790533333,JB's,43.823944091796896,-111.79730224609399,American Restaurant,American Restaurant,Food
43.838999900000005,-111.805790533333,Art Guild Of Rexburg,43.8320426940918,-111.793685913086,Art Gallery,Art Gallery,Arts & Entertainment
43.838999900000005,-111.805790533333,lovesac,43.827714,-111.788771,General Entertainment,General Entertainment,Arts & Entertainment
43.838999900000005,-111.805790533333,J14 magazine,43.82897,-111.79291599999999,Bookstore,Bookstore,Shop & Service
43.838999900000005,-111.805790533333,Taqueria el rancho,43.826227,-111.796999,Mexican Restaurant,Mexican Restaurant,Food
43.838999900000005,-111.805790533333,Mango Moose,43.824427534333104,-111.789767035504,Dessert Shop,Dessert Shop,Food
43.838999900000005,-111.805790533333,Park Street Park,43.8222589356875,-111.798666715622,Playground,Playground,Outdoors & Recreation
43.838999900000005,-111.805790533333,M9 Creations Office,43.825707,-111.792258,Building,Building,Professional & Other Places
43.838999900000005,-111.805790533333,Seed House,43.828204,-111.789528,Other Great Outdoors,Other Great Outdoors,Outdoors & Recreation
43.838999900000005,-111.805790533333,Self Carwash,43.8245239257813,-111.795288085938,Building,Building,Professional & Other Places
43.838999900000005,-111.805790533333,Snell Grove Town Homes,43.825036,-111.793974,Housing Development,Housing Development,Residence
43.838999900000005,-111.805790533333,Premier Site Furniture,43.8292019951375,-111.789847612381,Furniture / Home Store,Furniture / Home Store,Shop & Service
43.838999900000005,-111.805790533333,Ace Hardware,43.828602,-111.787224,Hardware Store,Hardware Store,Shop & Service
43.838999900000005,-111.805790533333,Zippy Lube,43.828602,-111.787224,Automotive Shop,Automotive Shop,Shop & Service
43.838999900000005,-111.805790533333,West Main Ward,43.8220157004576,-111.803838671539,Church,Spiritual Center,Professional & Other Places
43.838999900000005,-111.805790533333,Carriage Cove,43.828559000000006,-111.79577900000001,Rehab Center,Medical Center,Professional & Other Places
43.838999900000005,-111.805790533333,St. Patrick's Catholic Church,43.825253000000004,-111.792725,Church,Spiritual Center,Professional & Other Places
43.838999900000005,-111.805790533333,Conoco Gas Station,43.825072999999996,-111.789083,Gas Station,Gas Station,Shop & Service
43.838999900000005,-111.805790533333,Evergreen - Kiwanis Park,43.825156,-111.806247,Park,Park,Outdoors & Recreation
43.838999900000005,-111.805790533333,The Medicine Shoppe,43.82583590052939,-111.78930389421801,Pharmacy,Pharmacy,Shop & Service
43.838999900000005,-111.805790533333,Legacy Flight Museum,43.82616264476,-111.80652910281,Museum,Museum,Arts & Entertainment
43.838999900000005,-111.805790533333,Rexburg Golf Course,43.82608382402229,-111.80559221431801,Golf Course,Athletics & Sports,Outdoors & Recreation
43.838999900000005,-111.805790533333,Eagle Park Campgrounds,43.8353935630791,-111.79636001586901,Campground,Campground,Outdoors & Recreation
43.838999900000005,-111.8024656,Idaho Central Credit Union,43.83981667,-111.77875,Credit Union,Credit Union,Shop & Service
43.838999900000005,-111.8024656,Deseret Industries,43.838809999999995,-111.77938059999998,Thrift / Vintage Store,Thrift / Vintage Store,Shop & Service
43.838999900000005,-111.8024656,Wendy's,43.837381500606796,-111.778804957867,Fast Food Restaurant,Fast Food Restaurant,Food
43.838999900000005,-111.8024656,Coinstar,43.8262,-111.7875,Bank,Bank,Shop & Service
43.838999900000005,-111.8024656,Rexburg Family History Center,43.8274345397949,-111.78500366210899,Library,Library,Professional & Other Places
43.838999900000005,-111.8024656,Madison School District Office,43.8322548333333,-111.780762816667,College Administrative Building,College Administrative Building,College & University
43.838999900000005,-111.8024656,Madison County Library,43.82783453850121,-111.784661836616,Library,Library,Professional & Other Places
43.838999900000005,-111.8024656,Big Five,43.838681758425,-111.778893214541,Sporting Goods Shop,Sporting Goods Shop,Shop & Service
43.838999900000005,-111.8024656,Madison Junior High,43.8285491023287,-111.785413172646,Automotive Shop,Automotive Shop,Shop & Service
43.838999900000005,-111.8024656,LDS Seminary Building,43.823439654863606,-111.80503432679501,Spiritual Center,Spiritual Center,Professional & Other Places
43.838999900000005,-111.8024656,Redbox,43.82734,-111.787405,Video Store,Video Store,Shop & Service
43.838999900000005,-111.8024656,Pete's Command Center,43.828464508056605,-111.78425598144501,Military Base,Military Base,Professional & Other Places
43.838999900000005,-111.8024656,LDS Distribution Center,43.838547386661304,-111.77917440193,Boutique,Clothing Store,Shop & Service
43.838999900000005,-111.8024656,Madison Park Apartments,43.830009000000004,-111.797274,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
43.838999900000005,-111.8024656,The Soda Vine,43.8248376777776,-111.789837888299,Ice Cream Shop,Dessert Shop,Food
43.838999900000005,-111.8024656,Book Viking,43.8253255359891,-111.78855478032101,Bookstore,Bookstore,Shop & Service
43.838999900000005,-111.799140666667,Walmart Pharmacy,43.83733,-111.77807,Pharmacy,Pharmacy,Shop & Service
43.838999900000005,-111.799140666667,Verizon Authorized Retailer – GoWireless,43.8366392160336,-111.778427705185,Mobile Phone Shop,Mobile Phone Shop,Shop & Service
43.838999900000005,-111.799140666667,Supercuts,43.836327,-111.778884,Salon / Barbershop,Salon / Barbershop,Shop & Service
43.838999900000005,-111.799140666667,GoWireless Verizon Authorized Retailer,43.836737,-111.778469,Mobile Phone Shop,Mobile Phone Shop,Shop & Service
43.838999900000005,-111.799140666667,Maurices,43.834702,-111.77886000000001,Women's Store,Clothing Store,Shop & Service
43.838999900000005,-111.799140666667,Dollar Tree,43.83452928573791,-111.779350460567,Discount Store,Discount Store,Shop & Service
43.838999900000005,-111.799140666667,Jack in the Box,43.8357513,-111.77857560000001,Fast Food Restaurant,Fast Food Restaurant,Food
43.838999900000005,-111.799140666667,rent a center,43.836253881454496,-111.778694987297,Furniture / Home Store,Furniture / Home Store,Shop & Service
43.838999900000005,-111.799140666667,Heaven's Best Carpet Cleaning,43.83169,-111.78213999999998,Home Service,Home Service,Shop & Service
43.838999900000005,-111.799140666667,Jensen Jewelers,43.836737,-111.778469,Jewelry Store,Jewelry Store,Shop & Service
43.838999900000005,-111.799140666667,Cricket Wireless Authorized Retailer,43.836327,-111.778884,Mobile Phone Shop,Mobile Phone Shop,Shop & Service
43.838999900000005,-111.799140666667,Auto Zone,43.839203201119396,-111.77763607577499,Automotive Shop,Automotive Shop,Shop & Service
43.838999900000005,-111.799140666667,Hõkūlià,43.8377696743252,-111.77816862074499,Dessert Shop,Dessert Shop,Food
43.838999900000005,-111.799140666667,Middletown Apartments,43.828618,-111.78335,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
43.838999900000005,-111.799140666667,T-Rex Burgers,43.8376,-111.77855,Burger Joint,Burger Joint,Food
43.838999900000005,-111.799140666667,Teton Lanes,43.838145,-111.779323,Bowling Alley,Bowling Alley,Arts & Entertainment
43.838999900000005,-111.799140666667,Los Locos Churrería,43.82613,-111.788315,Mexican Restaurant,Mexican Restaurant,Food
43.838999900000005,-111.795815733333,Halloween City,43.834077799999996,-111.77803970000001,Costume Shop,Costume Shop,Shop & Service
43.838999900000005,-111.795815733333,Dan's Ace Hardware.,43.837548999999996,-111.7779,Hardware Store,Hardware Store,Shop & Service
43.838999900000005,-111.795815733333,AutoZone Auto Parts,43.8388293640689,-111.777402553985,Automotive Shop,Automotive Shop,Shop & Service
43.838999900000005,-111.795815733333,A2 Global Shipping,43.834532,-111.77808300000001,Post Office,Post Office,Professional & Other Places
43.838999900000005,-111.795815733333,Cash Store,43.8367201888679,-111.778582386488,Financial or Legal Service,Financial or Legal Service,Shop & Service
43.838999900000005,-111.795815733333,Bealls,43.83332,-111.77887,Department Store,Department Store,Shop & Service
43.838999900000005,-111.795815733333,Grease Monkey,43.838381,-111.777521,Gas Station,Gas Station,Shop & Service
43.838999900000005,-111.795815733333,Arby's,43.8361424,-111.77753840000001,Fast Food Restaurant,Fast Food Restaurant,Food
43.838999900000005,-111.795815733333,Coinstar,43.8357,-111.7779,Bank,Bank,Shop & Service
43.838999900000005,-111.795815733333,McDonald's,43.833766309824,-111.778582772276,Fast Food Restaurant,Fast Food Restaurant,Food
43.838999900000005,-111.795815733333,Redbox,43.834790999999996,-111.778072,Video Store,Video Store,Shop & Service
43.838999900000005,-111.795815733333,C-A-L Ranch Stores,43.8345095997676,-111.77746494843599,Miscellaneous Shop,Miscellaneous Shop,Shop & Service
43.838999900000005,-111.795815733333,Nature's Nook,43.83283761797029,-111.779193613332,Miscellaneous Shop,Miscellaneous Shop,Shop & Service
43.838999900000005,-111.795815733333,Orchard Chiropractic,43.832989000000005,-111.779164,Chiropractor,Medical Center,Professional & Other Places
43.838999900000005,-111.795815733333,Redbox,43.834547,-111.778074,Video Store,Video Store,Shop & Service
43.838999900000005,-111.795815733333,The Wishing Well Bookstore,43.827941,-111.784578,Bookstore,Bookstore,Shop & Service
43.838999900000005,-111.79249080000001,Walmart Auto Care Centers,43.8374,-111.77537579999999,Automotive Shop,Automotive Shop,Shop & Service
43.838999900000005,-111.79249080000001,U.S. Bank ATM,43.83648925,-111.77545481,ATM,ATM,Shop & Service
43.838999900000005,-111.79249080000001,Albertsons Pharmacy,43.8364963687189,-111.77550154930901,Pharmacy,Pharmacy,Shop & Service
43.838999900000005,-111.79249080000001,Sears Hometown Store,43.83982279999999,-111.7774014,Electronics Store,Electronics Store,Shop & Service
43.838999900000005,-111.79249080000001,Sally's Beauty Supply,43.83685725731149,-111.776152641281,Cosmetics Shop,Cosmetics Shop,Shop & Service
43.838999900000005,-111.79249080000001,June's Place,43.8319108851511,-111.77819609642,Coffee Shop,Coffee Shop,Food
43.838999900000005,-111.79249080000001,Albertsons,43.8364017,-111.7754723,Grocery Store,Food & Drink Shop,Shop & Service
43.838999900000005,-111.79249080000001,Subway,43.83274,-111.778541,Sandwich Place,Sandwich Place,Food
43.838999900000005,-111.79249080000001,Dairy Queen,43.8335052029381,-111.7776247859,Fast Food Restaurant,Fast Food Restaurant,Food
43.838999900000005,-111.79249080000001,Rays Carwash,43.8325435502396,-111.77870409936399,Car Wash,Car Wash,Shop & Service
43.838999900000005,-111.79249080000001,chesbro music,43.8315239919788,-111.778862470242,Music Store,Music Store,Shop & Service
43.838999900000005,-111.79249080000001,Citizens Community Bank,43.835677,-111.776905,Bank,Bank,Shop & Service
43.838999900000005,-111.79249080000001,Westmark,43.8371697718996,-111.77634650756599,Bank,Bank,Shop & Service
43.838999900000005,-111.79249080000001,Poor Boys Auto Repair,43.840099,-111.776425,Automotive Shop,Automotive Shop,Shop & Service
43.838999900000005,-111.79249080000001,Chevron,43.8317704608317,-111.77822588976801,Gas Station,Gas Station,Shop & Service
43.838999900000005,-111.79249080000001,Business Development & Entrepreneurial Center,43.832299458447,-111.777791735259,Tech Startup,Office,Professional & Other Places
43.838999900000005,-111.79249080000001,Downeast Outfitters,43.836698071495505,-111.77625981325701,Clothing Store,Clothing Store,Shop & Service
43.838999900000005,-111.79249080000001,AT&T - Spring Mobile,43.8317947387695,-111.77871513366699,Mobile Phone Shop,Mobile Phone Shop,Shop & Service
43.838999900000005,-111.79249080000001,BIG 5 Sporting Goods,43.839664,-111.776649,Sporting Goods Shop,Sporting Goods Shop,Shop & Service
43.838999900000005,-111.789165866667,AT&T,43.8316990976735,-111.77890475215,Mobile Phone Shop,Mobile Phone Shop,Shop & Service
43.838999900000005,-111.789165866667,Bell Black Insurance,43.8310654,-111.77845159999998,Financial or Legal Service,Financial or Legal Service,Shop & Service
43.838999900000005,-111.789165866667,1st Floor Loo @RDC,43.8345801830292,-111.774719953537,Event Space,Event Space,Professional & Other Places
43.838999900000005,-111.789165866667,Fat Cats Rexburg,43.8361033,-111.7807532,Bowling Alley,Bowling Alley,Arts & Entertainment
43.838999900000005,-111.789165866667,Rfinity-Rexburg Office,43.83175302,-111.77801072,Office,Office,Professional & Other Places
43.838999900000005,-111.789165866667,Corda,43.8340189,-111.775349233333,Tech Startup,Office,Professional & Other Places
43.838999900000005,-111.789165866667,Kynetx - Rexburg Office,43.8347726977631,-111.774362919102,Office,Office,Professional & Other Places
43.838999900000005,-111.789165866667,Aspen Ridge Dental,43.8319596692581,-111.776865865489,Dentist's Office,Medical Center,Professional & Other Places
43.838999900000005,-111.789165866667,Standard Plumbing,43.830738,-111.779077,Hardware Store,Hardware Store,Shop & Service
43.838999900000005,-111.789165866667,AffinityAmp-Stone Pagoda,43.832312,-111.777482,Tech Startup,Office,Professional & Other Places
43.838999900000005,-111.789165866667,Business Development Center,43.83459627628329,-111.774580478668,Office,Office,Professional & Other Places
43.838999900000005,-111.78584093333299,Metro by T-Mobile,43.830842,-111.777534,Mobile Phone Shop,Mobile Phone Shop,Shop & Service
43.838999900000005,-111.78584093333299,Sonic Drive-In,43.8306424,-111.7774937,Fast Food Restaurant,Fast Food Restaurant,Food
43.838999900000005,-111.78584093333299,Eminent Hi Fi,43.8308618833333,-111.77765635,Building,Building,Professional & Other Places
43.838999900000005,-111.78584093333299,Dr. Hopkin,43.831813812255895,-111.77642822265601,Doctor's Office,Medical Center,Professional & Other Places
43.838999900000005,-111.78584093333299,SIRI Cybersecurity Center,43.834659576415994,-111.774238586426,Tech Startup,Office,Professional & Other Places
43.838999900000005,-111.78584093333299,Appible,43.8345417652066,-111.774045090543,Tech Startup,Office,Professional & Other Places
43.838999900000005,-111.78584093333299,Madison Memorial Surgery Center,43.83431891,-111.77296441,Medical Center,Medical Center,Professional & Other Places
43.838999900000005,-111.78584093333299,Openbook,43.8341553008789,-111.77440881729099,Office,Office,Professional & Other Places
43.838999900000005,-111.78584093333299,Bank Of Commerce,43.830006,-111.778508,Building,Building,Professional & Other Places
43.838999900000005,-111.78584093333299,Department of Health and Welfare,43.833861,-111.773941,Government Building,Government Building,Professional & Other Places
43.838999900000005,-111.78584093333299,GamePulse,43.830841,-111.77754399999999,Video Game Store,Video Game Store,Shop & Service
43.838999900000005,-111.78584093333299,Upper Valley Family Practicw,43.831746558001,-111.776339269368,Doctor's Office,Medical Center,Professional & Other Places
43.838999900000005,-111.78251599999999,Costa Vida,43.8365860022995,-111.778883677927,Mexican Restaurant,Mexican Restaurant,Food
43.838999900000005,-111.78251599999999,Teton River Village,43.836967,-111.77906999999999,Shopping Plaza,Shopping Plaza,Shop & Service
43.838999900000005,-111.78251599999999,Sushi Bar & Asian Fusion,43.836656,-111.77847299999999,Sushi Restaurant,Asian Restaurant,Food
43.838999900000005,-111.78251599999999,Mandarin Restaurant,43.84018,-111.77741026,Chinese Restaurant,Asian Restaurant,Food
43.838999900000005,-111.78251599999999,Karie Anne's Delectable Desserts Mobile Location,43.837839055440206,-111.778421401978,Ice Cream Shop,Dessert Shop,Food
43.838999900000005,-111.78251599999999,Cold Stone Creamery,43.836327,-111.778884,Ice Cream Shop,Dessert Shop,Food
43.838999900000005,-111.78251599999999,Dino-Mite Fireworks,43.8341255187988,-111.778335571289,Miscellaneous Shop,Miscellaneous Shop,Shop & Service
43.838999900000005,-111.78251599999999,KFC,43.8379623452449,-111.777628323431,Fried Chicken Joint,Fried Chicken Joint,Food
43.838999900000005,-111.78251599999999,Downeast Outlet,43.83470183951421,-111.778979261731,Clothing Store,Clothing Store,Shop & Service
43.838999900000005,-111.78251599999999,Computer Medical Center,43.831641,-111.778872,Electronics Store,Electronics Store,Shop & Service
43.838999900000005,-111.78251599999999,Cinema 6,43.836132,-111.78087,Movie Theater,Movie Theater,Arts & Entertainment
43.838999900000005,-111.77919106666701,Tire Factory,43.8393498833333,-111.769501483333,Automotive Shop,Automotive Shop,Shop & Service
43.838999900000005,-111.77919106666701,Stonebridge Ward Chapel,43.8394433333333,-111.7695242,Church,Spiritual Center,Professional & Other Places
43.838999900000005,-111.77919106666701,Brentwood,43.8319091397089,-111.774349100574,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
43.838999900000005,-111.77919106666701,Karie Anne's,43.832610717675706,-111.77747190129,Juice Bar,Juice Bar,Food
43.838999900000005,-111.77919106666701,Pizza Pie Café,43.8313561963733,-111.777675009452,Pizza Place,Pizza Place,Food
43.838999900000005,-111.775866133333,Rotary Park,43.830751,-111.767524,Playground,Playground,Outdoors & Recreation
43.838999900000005,-111.775866133333,Derma Chic,43.8305844666667,-111.77231501666701,Doctor's Office,Medical Center,Professional & Other Places
43.838999900000005,-111.775866133333,The Church of Jesus Christ of Latter-day Saints,43.829741,-111.774542,Church,Spiritual Center,Professional & Other Places
43.838999900000005,-111.775866133333,Vickie's Palace of Fine Arts,43.830083,-111.77544499999999,Art Museum,Museum,Arts & Entertainment
43.838999900000005,-111.7725412,The PC Penguin - Rexburg Computer Repair,43.828443483901204,-111.773593425751,Miscellaneous Shop,Miscellaneous Shop,Shop & Service
43.838999900000005,-111.7725412,Rexburg Cemetary,43.8316910179862,-111.764685443819,Housing Development,Housing Development,Residence
43.838999900000005,-111.7725412,Veteran's Memorial Service,43.827127676239996,-111.77376508712798,Historic Site,Historic Site,Arts & Entertainment
43.838999900000005,-111.7725412,The Church of Jesus Christ of Latter-day Saints,43.832269,-111.765748,Church,Spiritual Center,Professional & Other Places
43.838999900000005,-111.7725412,Mill Hollow 1st,43.832124,-111.765825,Church,Spiritual Center,Professional & Other Places
43.838999900000005,-111.7725412,Mill Hollow 3rd Ward,43.83235,-111.76585,Church,Spiritual Center,Professional & Other Places
43.838999900000005,-111.7725412,LDS Church,43.8298042743407,-111.774561325767,Church,Spiritual Center,Professional & Other Places
43.838999900000005,-111.7725412,Madison High School,43.8313912096786,-111.769470545961,High School,School,Professional & Other Places
43.838999900000005,-111.7725412,Rexburg Medical Center,43.830742171023296,-111.772709992342,Medical Center,Medical Center,Professional & Other Places
43.838999900000005,-111.7725412,Smith Park West Diamond,43.8277343977934,-111.772530768182,Baseball Field,Athletics & Sports,Outdoors & Recreation
43.838999900000005,-111.769216266667,Fancy Nails,43.82998657296479,-111.777418522283,Salon / Barbershop,Salon / Barbershop,Shop & Service
43.838999900000005,-111.769216266667,"Las Ll's Imports, Inc.",43.82993,-111.77726000000001,Grocery Store,Food & Drink Shop,Shop & Service
43.838999900000005,-111.765891333333,Hidden Valley Park,43.8267207111078,-111.76680015482,Playground,Playground,Outdoors & Recreation
43.838999900000005,-111.7625664,Sonic,43.830898,-111.777375,Fast Food Restaurant,Fast Food Restaurant,Food
43.838999900000005,-111.759241466667,PBnJ Media,43.8246198213174,-111.767392158508,Office,Office,Professional & Other Places
43.8366017,-111.805790533333,Real Deals,43.8213201010876,-111.79764996261,Flea Market,Flea Market,Shop & Service
43.8366017,-111.805790533333,Elizabeth Custom Rings offices,43.8239593505859,-111.79055023193399,Jewelry Store,Jewelry Store,Shop & Service
43.8366017,-111.8024656,Rexburg Water Reclamation Plant,43.837011,-111.80033200000001,Recycling Facility,Recycling Facility,Shop & Service
43.8366017,-111.799140666667,Garth Wilcox CPA,43.827937,-111.783395,Financial or Legal Service,Financial or Legal Service,Shop & Service
43.8366017,-111.799140666667,Rexburg Water Reclamation Facility,43.8363222428676,-111.79962158203101,Recycling Facility,Recycling Facility,Shop & Service
43.8366017,-111.799140666667,Porter Park Church,43.8241859668692,-111.789255522867,Church,Spiritual Center,Professional & Other Places
43.8366017,-111.799140666667,Original Thai LLC,43.825784,-111.783387,Restaurant,Restaurant,Food
43.8366017,-111.799140666667,Teton Flood Museum,43.8274527608306,-111.784451007843,History Museum,Museum,Arts & Entertainment
43.8366017,-111.799140666667,The Floral Shoppe,43.827936,-111.781611,Professional & Other Places,Professional & Other Places,Professional & Other Places
43.8366017,-111.799140666667,Sup Shack,43.825241,-111.789093,Café,Café,Food
43.8366017,-111.799140666667,bambino,43.824432373046896,-111.789413452148,Food Truck,Food Truck,Food
43.8366017,-111.799140666667,Running For Sweets,43.8255615234375,-111.78857421875,Dessert Shop,Dessert Shop,Food
43.8366017,-111.799140666667,Clay's House Of Fire,43.82498,-111.788284,Building,Building,Professional & Other Places
43.8366017,-111.799140666667,Rexburg Tabernacle,43.8271179623515,-111.78466289325199,Concert Hall,Concert Hall,Arts & Entertainment
43.8366017,-111.799140666667,JB's Restaurant,43.826379,-111.788393,Food,Food,Food
43.8366017,-111.799140666667,Red Rabbit Grill,43.825287,-111.788436,Restaurant,Restaurant,Food
43.8366017,-111.795815733333,The Church of Jesus Christ of Latter-day Saints,43.824426,-111.788901,Church,Spiritual Center,Professional & Other Places
43.8366017,-111.795815733333,The Doghouse,43.824779,-111.78675,Food Truck,Food Truck,Food
43.8366017,-111.795815733333,Mountain Shores Apartments,43.832708000000004,-111.788956,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
43.8366017,-111.795815733333,Zions First National Bank,43.825679,-111.788101,Bank,Bank,Shop & Service
43.8366017,-111.795815733333,AlphaGraphics,43.8242246,-111.7899862,Print Shop,Print Shop,Shop & Service
43.8366017,-111.795815733333,Tammy Sluder - State Farm Insurance Agent,43.825714000000005,-111.79213,Office,Office,Professional & Other Places
43.8366017,-111.795815733333,Pizza Hut,43.82577604067001,-111.78879752755199,Pizza Place,Pizza Place,Food
43.8366017,-111.795815733333,Homestead Assisted Leaving,43.8269947017978,-111.795426016478,Assisted Living,Assisted Living,Residence
43.8366017,-111.795815733333,Domino's Pizza,43.8256763841516,-111.78863525390601,Pizza Place,Pizza Place,Food
43.8366017,-111.78251599999999,Advance Auto Parts,43.828428003979695,-111.778479740024,Automotive Shop,Automotive Shop,Shop & Service
43.8366017,-111.78251599999999,Clair and Dee's Point S,43.828733,-111.778532,Automotive Shop,Automotive Shop,Shop & Service
43.8366017,-111.78251599999999,CARQUEST Auto Parts,43.828434,-111.778478,Automotive Shop,Automotive Shop,Shop & Service
43.8366017,-111.77919106666701,Adams Elementary School,43.828499,-111.777672,Elementary School,School,Professional & Other Places
43.8366017,-111.7725412,Madison Junior High School,43.829223,-111.769385,College Academic Building,College Academic Building,College & University
43.8366017,-111.7625664,Red Beetle Graphics,43.824634,-111.77033700000001,Nightlife Spot,Nightlife Spot,Nightlife Spot
43.8366017,-111.7625664,The Paragon,43.825163866712295,-111.770581585091,Deli / Bodega,Deli / Bodega,Food
43.8366017,-111.7625664,Smith Park,43.8251514575848,-111.775515258843,Park,Park,Outdoors & Recreation
